student_id,programme_id,academic_year,year_level,is_first_year_entrant,enrol_status,credits_attempted,credits_earned
S04779,P12,2024,1,True,Enrolled,60,47
S04779,P12,2025,2,False,Enrolled,50,41
S04780,P04,2022,1,True,Enrolled,50,41
S04781,P07,2022,1,True,Enrolled,60,57
S04781,P07,2023,2,False,Enrolled,50,43
S04782,P06,2021,1,True,Enrolled,60,42
S04782,P06,2022,2,False,Enrolled,60,52
S04782,P06,2023,3,False,Enrolled,50,42
S04782,P06,2024,4,False,Enrolled,60,48
S04782,P10,2025,4,False,Enrolled,60,44
S04783,P12,2024,1,True,Enrolled,60,36
S04783,P01,2025,2,False,Enrolled,60,56
S04784,P05,2023,1,True,Enrolled,60,60
S04784,P05,2024,2,False,Enrolled,60,55
S04784,P05,2025,3,False,Enrolled,50,46
S04785,P03,2022,1,True,Enrolled,60,48
S04785,P03,2023,2,False,Enrolled,50,34
S04785,P01,2024,3,False,Enrolled,60,50
S04786,P10,2024,1,True,Enrolled,60,45
S04786,P10,2025,2,False,Enrolled,50,48
S04787,P01,2025,1,True,Enrolled,60,52
S04788,P11,2021,1,True,Enrolled,50,40
S04788,P11,2022,2,False,Enrolled,60,54
S04788,P11,2023,3,False,Enrolled,60,56
S04788,P11,2024,4,False,Enrolled,50,43
S04789,P02,2025,1,True,Enrolled,60,50
S04790,P07,2021,1,True,Enrolled,50,39
S04791,P09,2021,1,True,Enrolled,50,49
S04791,P09,2022,2,False,Enrolled,60,51
S04791,P09,2023,3,False,Enrolled,60,53
S04791,P09,2024,4,False,Enrolled,50,49
S04791,P11,2025,4,False,Enrolled,60,47
S04792,P05,2025,1,True,Enrolled,60,39
S04793,P11,2023,1,True,Enrolled,50,45
S04793,P11,2024,2,False,Enrolled,60,57
S04793,P11,2025,3,False,Enrolled,60,50
S04794,P07,2025,1,True,Enrolled,60,53
S04795,P05,2023,1,True,Enrolled,60,52
S04795,P05,2024,2,False,Enrolled,60,39
S04795,P05,2025,3,False,Enrolled,50,35
S04796,P05,2025,1,True,Enrolled,60,53
S04797,P02,2022,1,True,Enrolled,60,43
S04797,P07,2023,2,False,Enrolled,60,45
S04798,P08,2024,1,True,Enrolled,60,52
S04799,P05,2025,1,True,Enrolled,60,46
S04800,P05,2023,1,True,Enrolled,60,43
S04800,P05,2024,2,False,Enrolled,50,41
S04800,P05,2025,3,False,Enrolled,60,52
S04801,P12,2021,1,True,Enrolled,50,48
S04801,P12,2022,2,False,Enrolled,60,49
S04801,P12,2023,3,False,Enrolled,60,50
S04801,P12,2024,4,False,Enrolled,60,57
S04801,P12,2025,4,False,Enrolled,60,49
S04802,P04,2021,1,True,Enrolled,60,50
S04802,P04,2022,2,False,Enrolled,50,50
S04803,P11,2025,1,True,Enrolled,60,52
S04804,P12,2023,1,True,Enrolled,50,35
S04804,P12,2024,2,False,Enrolled,60,47
S04804,P12,2025,3,False,Enrolled,60,49
S04805,P10,2023,1,True,Enrolled,60,53
S04805,P10,2024,2,False,Enrolled,60,51
S04805,P10,2025,3,False,Enrolled,60,48
S04806,P01,2025,1,True,Enrolled,50,50
S04807,P11,2025,1,True,Enrolled,50,46
S04808,P03,2023,1,True,Enrolled,60,44
S04808,P03,2024,2,False,Enrolled,60,47
S04808,P06,2025,3,False,Enrolled,60,43
S04809,P05,2025,1,True,Enrolled,60,55
S04810,P12,2023,1,True,Enrolled,60,55
S04810,P12,2024,2,False,Enrolled,60,55
S04810,P12,2025,3,False,Enrolled,60,60
S04811,P05,2024,1,True,Enrolled,60,54
S04812,P08,2021,1,True,Enrolled,60,48
S04812,P08,2022,2,False,Enrolled,60,46
S04812,P08,2023,3,False,Enrolled,60,52
S04812,P08,2024,4,False,Enrolled,60,54
S04812,P08,2025,4,False,Enrolled,60,60
S04813,P05,2021,1,True,Enrolled,50,34
S04813,P05,2022,2,False,Enrolled,60,50
S04813,P05,2023,3,False,Enrolled,50,37
S04814,P05,2025,1,True,Enrolled,60,58
S04815,P07,2022,1,True,Enrolled,50,41
S04815,P07,2023,2,False,Enrolled,60,56
S04815,P07,2024,3,False,Enrolled,60,60
S04815,P07,2025,4,False,Enrolled,60,53
S04816,P12,2022,1,True,Enrolled,50,40
S04816,P09,2023,2,False,Enrolled,60,48
S04816,P09,2024,3,False,Enrolled,60,47
S04816,P09,2025,4,False,Enrolled,60,48
S04817,P04,2024,1,True,Enrolled,60,44
S04817,P04,2025,2,False,Enrolled,60,57
S04818,P04,2024,1,True,Enrolled,60,44
S04818,P04,2025,2,False,Enrolled,50,40
S04819,P01,2021,1,True,Enrolled,60,53
S04819,P01,2022,2,False,Enrolled,60,53
S04819,P02,2023,3,False,Enrolled,60,59
S04819,P02,2024,4,False,Enrolled,60,45
S04819,P02,2025,4,False,Enrolled,60,46
S04820,P03,2024,1,True,Enrolled,60,47
S04820,P03,2025,2,False,Enrolled,50,48
S04821,P04,2024,1,True,Enrolled,60,53
S04821,P04,2025,2,False,Enrolled,50,49
S04822,P01,2025,1,True,Enrolled,60,43
S04823,P07,2023,1,True,Enrolled,60,54
S04823,P07,2024,2,False,Enrolled,60,53
S04824,P02,2023,1,True,Enrolled,50,37
S04824,P02,2024,2,False,Enrolled,60,53
S04824,P03,2025,3,False,Enrolled,60,53
S04825,P06,2023,1,True,Enrolled,50,37
S04825,P06,2024,2,False,Enrolled,60,49
S04825,P06,2025,3,False,Enrolled,50,35
S04826,P03,2021,1,True,Enrolled,60,57
S04826,P03,2022,2,False,Enrolled,60,59
S04826,P03,2023,3,False,Enrolled,60,50
S04827,P12,2021,1,True,Enrolled,60,55
S04827,P12,2022,2,False,Enrolled,50,37
S04827,P12,2023,3,False,Enrolled,60,51
S04827,P02,2024,4,False,Enrolled,60,51
S04827,P02,2025,4,False,Enrolled,60,50
S04828,P05,2021,1,True,Enrolled,60,49
S04828,P05,2022,2,False,Enrolled,60,58
S04828,P09,2023,3,False,Enrolled,50,33
S04828,P09,2024,4,False,Enrolled,60,58
S04828,P09,2025,4,False,Enrolled,60,46
S04829,P02,2025,1,True,Enrolled,60,60
S04830,P10,2025,1,True,Enrolled,50,46
S04831,P05,2023,1,True,Enrolled,60,53
S04831,P05,2024,2,False,Enrolled,60,56
S04831,P05,2025,3,False,Enrolled,60,49
S04832,P10,2022,1,True,Enrolled,60,49
S04832,P10,2023,2,False,Enrolled,60,46
S04832,P10,2024,3,False,Enrolled,60,48
S04832,P10,2025,4,False,Enrolled,60,50
S04833,P05,2021,1,True,Enrolled,60,54
S04833,P05,2022,2,False,Enrolled,60,49
S04833,P05,2023,3,False,Enrolled,50,43
S04833,P05,2024,4,False,Enrolled,50,42
S04833,P05,2025,4,False,Enrolled,50,40
S04834,P06,2022,1,True,Enrolled,50,46
S04834,P06,2023,2,False,Enrolled,60,57
S04834,P06,2024,3,False,Enrolled,50,50
S04834,P11,2025,4,False,Enrolled,50,40
S04835,P06,2025,1,True,Enrolled,60,56
S04836,P07,2023,1,True,Enrolled,60,48
S04836,P07,2024,2,False,Enrolled,60,46
S04836,P07,2025,3,False,Enrolled,60,50
S04837,P05,2025,1,True,Enrolled,50,39
S04838,P06,2023,1,True,Enrolled,50,42
S04838,P06,2024,2,False,Enrolled,60,51
S04839,P08,2024,1,True,Enrolled,60,44
S04839,P08,2025,2,False,Enrolled,60,52
S04840,P05,2024,1,True,Enrolled,50,43
S04840,P05,2025,2,False,Enrolled,60,54
S04841,P08,2021,1,True,Enrolled,60,58
S04842,P09,2023,1,True,Enrolled,60,47
S04842,P09,2024,2,False,Enrolled,60,60
S04842,P09,2025,3,False,Enrolled,60,51
S04843,P09,2025,1,True,Enrolled,50,41
S04844,P06,2023,1,True,Enrolled,50,42
S04845,P01,2023,1,True,Enrolled,60,47
S04845,P01,2024,2,False,Enrolled,50,40
S04845,P01,2025,3,False,Enrolled,60,50
S04846,P09,2023,1,True,Enrolled,60,55
S04847,P11,2023,1,True,Enrolled,50,40
S04847,P11,2024,2,False,Enrolled,50,38
S04847,P11,2025,3,False,Enrolled,60,56
S04848,P08,2023,1,True,Enrolled,50,41
S04848,P08,2024,2,False,Enrolled,60,58
S04848,P02,2025,3,False,Enrolled,60,49
S04849,P07,2021,1,True,Enrolled,60,51
S04849,P07,2022,2,False,Enrolled,60,53
S04849,P07,2023,3,False,Enrolled,60,60
S04849,P07,2024,4,False,Enrolled,60,55
S04849,P07,2025,4,False,Enrolled,60,55
S04850,P07,2025,1,True,Enrolled,60,46
S04851,P08,2021,1,True,Enrolled,60,50
S04852,P12,2023,1,True,Enrolled,60,54
S04852,P12,2024,2,False,Enrolled,50,43
S04852,P12,2025,3,False,Enrolled,60,57
S04853,P01,2022,1,True,Enrolled,60,49
S04853,P01,2023,2,False,Enrolled,60,60
S04854,P01,2021,1,True,Enrolled,60,52
S04854,P01,2022,2,False,Enrolled,50,40
S04854,P01,2023,3,False,Enrolled,50,44
S04854,P01,2024,4,False,Enrolled,60,48
S04854,P01,2025,4,False,Enrolled,50,47
S04855,P12,2024,1,True,Enrolled,60,46
S04856,P06,2025,1,True,Enrolled,60,51
S04857,P08,2024,1,True,Enrolled,60,44
S04857,P08,2025,2,False,Enrolled,60,43
S04858,P09,2022,1,True,Enrolled,60,60
S04858,P09,2023,2,False,Enrolled,60,49
S04859,P09,2023,1,True,Enrolled,60,47
S04859,P09,2024,2,False,Enrolled,60,48
S04860,P08,2021,1,True,Enrolled,60,49
S04860,P08,2022,2,False,Enrolled,60,45
S04860,P08,2023,3,False,Enrolled,50,50
S04860,P08,2024,4,False,Enrolled,50,41
S04860,P08,2025,4,False,Enrolled,60,45
S04861,P06,2023,1,True,Enrolled,50,40
S04862,P07,2021,1,True,Enrolled,60,55
S04862,P07,2022,2,False,Enrolled,60,53
S04862,P07,2023,3,False,Enrolled,60,48
S04862,P07,2024,4,False,Enrolled,50,46
S04862,P07,2025,4,False,Enrolled,50,41
S04863,P09,2025,1,True,Enrolled,60,50
S04864,P11,2021,1,True,Enrolled,60,53
S04864,P11,2022,2,False,Enrolled,50,41
S04864,P11,2023,3,False,Enrolled,60,60
S04864,P11,2024,4,False,Enrolled,50,41
S04864,P11,2025,4,False,Enrolled,60,50
S04865,P02,2021,1,True,Enrolled,50,48
S04865,P02,2022,2,False,Enrolled,60,54
S04866,P04,2025,1,True,Enrolled,60,50
S04867,P05,2025,1,True,Enrolled,60,53
S04868,P08,2021,1,True,Enrolled,60,55
S04868,P08,2022,2,False,Enrolled,50,33
S04868,P08,2023,3,False,Enrolled,60,49
S04868,P08,2024,4,False,Enrolled,60,59
S04868,P08,2025,4,False,Enrolled,50,40
S04869,P05,2022,1,True,Enrolled,60,57
S04869,P05,2023,2,False,Enrolled,60,48
S04869,P05,2024,3,False,Enrolled,50,43
S04869,P05,2025,4,False,Enrolled,50,43
S04870,P04,2024,1,True,Enrolled,60,48
S04870,P04,2025,2,False,Enrolled,60,44
S04871,P01,2023,1,True,Enrolled,50,48
S04871,P01,2024,2,False,Enrolled,60,52
S04871,P01,2025,3,False,Enrolled,50,50
S04872,P11,2025,1,True,Enrolled,60,46
S04873,P05,2023,1,True,Enrolled,60,50
S04873,P05,2024,2,False,Enrolled,60,53
S04873,P05,2025,3,False,Enrolled,60,48
S04874,P05,2021,1,True,Enrolled,60,51
S04874,P05,2022,2,False,Enrolled,60,44
S04874,P05,2023,3,False,Enrolled,60,55
S04875,P07,2021,1,True,Enrolled,50,34
S04876,P02,2023,1,True,Enrolled,60,55
S04876,P02,2024,2,False,Enrolled,60,50
S04876,P02,2025,3,False,Enrolled,50,40
S04877,P05,2024,1,True,Enrolled,50,43
S04877,P05,2025,2,False,Enrolled,60,56
S04878,P09,2025,1,True,Enrolled,60,53
S04879,P09,2025,1,True,Enrolled,60,45
S04880,P09,2022,1,True,Enrolled,60,43
S04881,P06,2024,1,True,Enrolled,60,46
S04881,P06,2025,2,False,Enrolled,60,41
S04882,P05,2025,1,True,Enrolled,60,56
S04883,P10,2025,1,True,Enrolled,60,55
S04884,P03,2023,1,True,Enrolled,60,56
S04884,P03,2024,2,False,Enrolled,60,55
S04884,P03,2025,3,False,Enrolled,60,55
S04885,P09,2024,1,True,Enrolled,60,49
S04885,P09,2025,2,False,Enrolled,60,52
S04886,P11,2023,1,True,Enrolled,50,39
S04887,P04,2024,1,True,Enrolled,60,53
S04887,P06,2025,2,False,Enrolled,50,43
S04888,P03,2022,1,True,Enrolled,60,56
S04888,P03,2023,2,False,Enrolled,60,54
S04888,P03,2024,3,False,Enrolled,50,49
S04888,P11,2025,4,False,Enrolled,60,52
S04889,P06,2024,1,True,Enrolled,50,39
S04889,P11,2025,2,False,Enrolled,50,48
S04890,P03,2024,1,True,Enrolled,60,49
S04891,P11,2022,1,True,Enrolled,50,41
S04891,P11,2023,2,False,Enrolled,60,44
S04892,P04,2023,1,True,Enrolled,60,49
S04892,P04,2024,2,False,Enrolled,60,42
S04892,P04,2025,3,False,Enrolled,60,47
S04893,P05,2023,1,True,Enrolled,60,49
S04893,P05,2024,2,False,Enrolled,60,54
S04893,P05,2025,3,False,Enrolled,60,51
S04894,P11,2024,1,True,Enrolled,50,42
S04894,P11,2025,2,False,Enrolled,60,59
S04895,P03,2024,1,True,Enrolled,60,46
S04896,P11,2023,1,True,Enrolled,50,36
S04896,P11,2024,2,False,Enrolled,60,55
S04896,P11,2025,3,False,Enrolled,60,49
S04897,P03,2024,1,True,Enrolled,60,54
S04897,P03,2025,2,False,Enrolled,60,48
S04898,P11,2022,1,True,Enrolled,60,51
S04898,P10,2023,2,False,Enrolled,60,49
S04899,P05,2022,1,True,Enrolled,60,55
S04899,P05,2023,2,False,Enrolled,60,57
S04899,P05,2024,3,False,Enrolled,50,48
S04899,P05,2025,4,False,Enrolled,60,60
S04900,P04,2022,1,True,Enrolled,60,56
S04900,P04,2023,2,False,Enrolled,50,41
S04900,P04,2024,3,False,Enrolled,60,59
S04900,P04,2025,4,False,Enrolled,60,55
S04901,P06,2021,1,True,Enrolled,60,51
S04901,P06,2022,2,False,Enrolled,60,45
S04901,P06,2023,3,False,Enrolled,60,47
S04902,P05,2024,1,True,Enrolled,60,52
S04902,P05,2025,2,False,Enrolled,50,39
S04903,P03,2025,1,True,Enrolled,60,43
S04904,P05,2022,1,True,Enrolled,60,49
S04905,P09,2025,1,True,Enrolled,60,53
S04906,P10,2024,1,True,Enrolled,60,46
S04906,P10,2025,2,False,Enrolled,60,47
S04907,P10,2022,1,True,Enrolled,60,51
S04908,P09,2021,1,True,Enrolled,60,55
S04909,P01,2024,1,True,Enrolled,60,46
S04909,P01,2025,2,False,Enrolled,50,45
S04910,P06,2024,1,True,Enrolled,50,38
S04911,P03,2022,1,True,Enrolled,60,51
S04911,P03,2023,2,False,Enrolled,60,53
S04911,P03,2024,3,False,Enrolled,60,51
S04911,P03,2025,4,False,Enrolled,60,52
S04912,P01,2022,1,True,Enrolled,60,48
S04912,P01,2023,2,False,Enrolled,60,56
S04913,P09,2025,1,True,Enrolled,50,43
S04914,P10,2021,1,True,Enrolled,60,55
S04914,P10,2022,2,False,Enrolled,60,53
S04915,P10,2025,1,True,Enrolled,60,58
S04916,P11,2021,1,True,Enrolled,60,51
S04917,P07,2023,1,True,Enrolled,50,40
S04917,P03,2024,2,False,Enrolled,60,51
S04917,P03,2025,3,False,Enrolled,60,49
S04918,P12,2023,1,True,Enrolled,60,59
S04918,P12,2024,2,False,Enrolled,50,43
S04918,P09,2025,3,False,Enrolled,50,44
S04919,P06,2023,1,True,Enrolled,60,57
S04919,P06,2024,2,False,Enrolled,60,52
S04919,P06,2025,3,False,Enrolled,50,48
S04920,P11,2022,1,True,Enrolled,60,45
S04920,P11,2023,2,False,Enrolled,60,45
S04920,P11,2024,3,False,Enrolled,60,45
S04920,P11,2025,4,False,Enrolled,50,31
S04921,P02,2022,1,True,Enrolled,60,49
S04922,P02,2024,1,True,Enrolled,60,54
S04922,P02,2025,2,False,Enrolled,60,54
S04923,P07,2022,1,True,Enrolled,60,49
S04924,P02,2024,1,True,Enrolled,60,51
S04925,P01,2025,1,True,Enrolled,60,57
S04926,P03,2025,1,True,Enrolled,60,51
S04927,P10,2021,1,True,Enrolled,60,46
S04927,P10,2022,2,False,Enrolled,60,50
S04927,P11,2023,3,False,Enrolled,50,43
S04927,P11,2024,4,False,Enrolled,60,52
S04927,P11,2025,4,False,Enrolled,60,52
S04928,P12,2024,1,True,Enrolled,60,60
S04928,P12,2025,2,False,Enrolled,60,45
S04929,P05,2024,1,True,Enrolled,60,52
S04929,P05,2025,2,False,Enrolled,60,49
S04930,P12,2022,1,True,Enrolled,50,41
S04930,P12,2023,2,False,Enrolled,50,41
S04930,P12,2024,3,False,Enrolled,50,38
S04930,P12,2025,4,False,Enrolled,60,42
S04931,P10,2023,1,True,Enrolled,60,49
S04931,P10,2024,2,False,Enrolled,60,50
S04931,P10,2025,3,False,Enrolled,50,38
S04932,P03,2022,1,True,Enrolled,60,55
S04932,P03,2023,2,False,Enrolled,60,57
S04932,P03,2024,3,False,Enrolled,60,48
S04932,P03,2025,4,False,Enrolled,60,43
S04933,P07,2023,1,True,Enrolled,60,49
S04934,P12,2025,1,True,Enrolled,50,40
S04935,P11,2025,1,True,Enrolled,60,49
S04936,P05,2024,1,True,Enrolled,60,48
S04936,P05,2025,2,False,Enrolled,50,37
S04937,P05,2023,1,True,Enrolled,60,46
S04938,P10,2025,1,True,Enrolled,60,45
S04939,P07,2023,1,True,Enrolled,50,45
S04939,P07,2024,2,False,Enrolled,50,40
S04939,P07,2025,3,False,Enrolled,50,42
S04940,P03,2023,1,True,Enrolled,50,43
S04941,P05,2025,1,True,Enrolled,60,49
S04942,P08,2022,1,True,Enrolled,50,40
S04942,P08,2023,2,False,Enrolled,60,53
S04942,P08,2024,3,False,Enrolled,60,59
S04942,P08,2025,4,False,Enrolled,60,52
S04943,P02,2021,1,True,Enrolled,60,59
S04943,P02,2022,2,False,Enrolled,60,49
S04944,P08,2025,1,True,Enrolled,60,47
S04945,P08,2025,1,True,Enrolled,60,49
S04946,P04,2021,1,True,Enrolled,60,42
S04946,P04,2022,2,False,Enrolled,60,53
S04946,P08,2023,3,False,Enrolled,60,50
S04946,P08,2024,4,False,Enrolled,60,48
S04946,P08,2025,4,False,Enrolled,50,48
S04947,P05,2024,1,True,Enrolled,60,49
S04947,P05,2025,2,False,Enrolled,60,54
S04948,P12,2023,1,True,Enrolled,60,50
S04948,P12,2024,2,False,Enrolled,50,46
S04949,P09,2024,1,True,Enrolled,60,52
S04949,P09,2025,2,False,Enrolled,60,53
S04950,P10,2021,1,True,Enrolled,60,49
S04951,P06,2025,1,True,Enrolled,60,55
S04952,P03,2025,1,True,Enrolled,60,49
S04953,P07,2023,1,True,Enrolled,50,38
S04954,P09,2025,1,True,Enrolled,60,47
S04955,P01,2025,1,True,Enrolled,60,49
S04956,P02,2023,1,True,Enrolled,60,48
S04957,P06,2025,1,True,Enrolled,60,53
S04958,P06,2025,1,True,Enrolled,60,55
S04959,P12,2022,1,True,Enrolled,60,60
S04959,P12,2023,2,False,Enrolled,60,51
S04959,P06,2024,3,False,Enrolled,60,60
S04959,P08,2025,4,False,Enrolled,60,49
S04960,P02,2021,1,True,Enrolled,50,45
S04960,P05,2022,2,False,Enrolled,60,49
S04960,P05,2023,3,False,Enrolled,50,42
S04960,P05,2024,4,False,Enrolled,60,48
S04960,P05,2025,4,False,Enrolled,60,54
S04961,P05,2022,1,True,Enrolled,50,39
S04962,P10,2023,1,True,Enrolled,50,37
S04963,P08,2021,1,True,Enrolled,60,44
S04963,P08,2022,2,False,Enrolled,60,44
S04963,P06,2023,3,False,Enrolled,60,50
S04963,P06,2024,4,False,Enrolled,60,52
S04963,P06,2025,4,False,Enrolled,60,42
S04964,P07,2021,1,True,Enrolled,50,39
S04964,P07,2022,2,False,Enrolled,60,48
S04964,P07,2023,3,False,Enrolled,60,47
S04964,P07,2024,4,False,Enrolled,50,46
S04964,P07,2025,4,False,Enrolled,60,46
S04965,P09,2025,1,True,Enrolled,50,34
S04966,P01,2024,1,True,Enrolled,50,37
S04966,P05,2025,2,False,Enrolled,60,48
S04967,P12,2025,1,True,Enrolled,50,44
S04968,P03,2025,1,True,Enrolled,60,49
S04969,P01,2023,1,True,Enrolled,60,52
S04969,P05,2024,2,False,Enrolled,60,57
S04969,P05,2025,3,False,Enrolled,60,59
S04970,P05,2024,1,True,Enrolled,60,57
S04970,P05,2025,2,False,Enrolled,60,55
S04971,P08,2022,1,True,Enrolled,60,57
S04972,P03,2023,1,True,Enrolled,50,44
S04972,P05,2024,2,False,Enrolled,60,54
S04972,P05,2025,3,False,Enrolled,60,58
S04973,P01,2022,1,True,Enrolled,60,55
S04974,P01,2021,1,True,Enrolled,50,41
S04975,P04,2021,1,True,Enrolled,50,43
S04975,P04,2022,2,False,Enrolled,60,39
S04975,P04,2023,3,False,Enrolled,60,48
S04975,P04,2024,4,False,Enrolled,60,41
S04975,P04,2025,4,False,Enrolled,60,46
S04976,P02,2024,1,True,Enrolled,60,47
S04977,P05,2025,1,True,Enrolled,60,50
S04978,P03,2021,1,True,Enrolled,50,40
S04978,P03,2022,2,False,Enrolled,50,45
S04978,P09,2023,3,False,Enrolled,50,44
S04979,P05,2023,1,True,Enrolled,60,56
S04980,P06,2024,1,True,Enrolled,60,45
S04981,P09,2023,1,True,Enrolled,60,50
S04981,P09,2024,2,False,Enrolled,60,60
S04981,P09,2025,3,False,Enrolled,50,41
S04982,P03,2025,1,True,Enrolled,60,40
S04983,P06,2021,1,True,Enrolled,50,42
S04983,P06,2022,2,False,Enrolled,50,42
S04983,P09,2023,3,False,Enrolled,60,52
S04983,P09,2024,4,False,Enrolled,50,43
S04984,P10,2021,1,True,Enrolled,50,39
S04985,P12,2023,1,True,Enrolled,60,50
S04985,P12,2024,2,False,Enrolled,60,49
S04985,P12,2025,3,False,Enrolled,60,50
S04986,P07,2023,1,True,Enrolled,60,51
S04986,P07,2024,2,False,Enrolled,60,55
S04986,P07,2025,3,False,Enrolled,60,53
S04987,P06,2022,1,True,Enrolled,60,56
S04987,P06,2023,2,False,Enrolled,60,52
S04987,P06,2024,3,False,Enrolled,60,57
S04987,P06,2025,4,False,Enrolled,60,53
S04988,P08,2021,1,True,Enrolled,60,55
S04988,P08,2022,2,False,Enrolled,60,54
S04988,P08,2023,3,False,Enrolled,60,57
S04988,P08,2024,4,False,Enrolled,60,55
S04989,P06,2025,1,True,Enrolled,60,43
S04990,P03,2022,1,True,Enrolled,50,46
S04990,P03,2023,2,False,Enrolled,60,55
S04991,P06,2023,1,True,Enrolled,50,44
S04991,P06,2024,2,False,Enrolled,60,52
S04991,P06,2025,3,False,Enrolled,60,48
S04992,P12,2025,1,True,Enrolled,60,54
S04993,P08,2024,1,True,Enrolled,50,43
S04993,P08,2025,2,False,Enrolled,50,47
S04994,P04,2023,1,True,Enrolled,60,50
S04994,P04,2024,2,False,Enrolled,60,52
S04994,P04,2025,3,False,Enrolled,60,47
S04995,P12,2022,1,True,Enrolled,60,56
S04995,P12,2023,2,False,Enrolled,60,53
S04996,P05,2023,1,True,Enrolled,60,42
S04996,P05,2024,2,False,Enrolled,60,44
S04996,P05,2025,3,False,Enrolled,50,41
S04997,P05,2024,1,True,Enrolled,50,42
S04997,P05,2025,2,False,Enrolled,60,44
S04998,P08,2025,1,True,Enrolled,60,51
S04999,P07,2024,1,True,Enrolled,60,50
S04999,P07,2025,2,False,Enrolled,50,42
S05000,P04,2025,1,True,Enrolled,60,56
S05001,P06,2021,1,True,Enrolled,60,60
S05001,P06,2022,2,False,Enrolled,60,46
S05001,P06,2023,3,False,Enrolled,60,57
S05001,P06,2024,4,False,Enrolled,60,51
S05001,P06,2025,4,False,Enrolled,60,56
S05002,P05,2021,1,True,Enrolled,50,46
S05002,P05,2022,2,False,Enrolled,60,54
S05002,P05,2023,3,False,Enrolled,60,56
S05002,P05,2024,4,False,Enrolled,50,40
S05002,P05,2025,4,False,Enrolled,60,52
S05003,P09,2024,1,True,Enrolled,50,46
S05003,P09,2025,2,False,Enrolled,60,48
S05004,P02,2022,1,True,Enrolled,60,54
S05004,P02,2023,2,False,Enrolled,60,50
S05004,P02,2024,3,False,Enrolled,60,56
S05004,P02,2025,4,False,Enrolled,50,47
S05005,P09,2025,1,True,Enrolled,50,47
S05006,P02,2023,1,True,Enrolled,50,44
S05006,P02,2024,2,False,Enrolled,50,39
S05006,P02,2025,3,False,Enrolled,60,49
S05007,P05,2023,1,True,Enrolled,60,46
S05007,P10,2024,2,False,Enrolled,60,53
S05007,P10,2025,3,False,Enrolled,60,49
S05008,P05,2024,1,True,Enrolled,60,51
S05008,P05,2025,2,False,Enrolled,50,42
S05009,P12,2024,1,True,Enrolled,50,34
S05009,P01,2025,2,False,Enrolled,50,40
S05010,P07,2024,1,True,Enrolled,50,45
S05010,P12,2025,2,False,Enrolled,60,48
S05011,P09,2024,1,True,Enrolled,60,50
S05011,P09,2025,2,False,Enrolled,60,54
S05012,P07,2023,1,True,Enrolled,50,40
S05012,P07,2024,2,False,Enrolled,60,51
S05012,P07,2025,3,False,Enrolled,60,53
S05013,P12,2025,1,True,Enrolled,60,58
S05014,P03,2025,1,True,Enrolled,60,47
S05015,P07,2022,1,True,Enrolled,50,40
S05015,P07,2023,2,False,Enrolled,50,43
S05015,P07,2024,3,False,Enrolled,50,41
S05015,P07,2025,4,False,Enrolled,60,51
S05016,P10,2025,1,True,Enrolled,60,46
S05017,P08,2025,1,True,Enrolled,60,47
S05018,P11,2024,1,True,Enrolled,60,53
S05019,P07,2023,1,True,Enrolled,60,48
S05019,P12,2024,2,False,Enrolled,60,45
S05019,P12,2025,3,False,Enrolled,60,43
S05020,P10,2024,1,True,Enrolled,60,59
S05020,P10,2025,2,False,Enrolled,50,47
S05021,P03,2021,1,True,Enrolled,60,60
S05021,P04,2022,2,False,Enrolled,60,51
S05021,P04,2023,3,False,Enrolled,50,40
S05021,P04,2024,4,False,Enrolled,60,56
S05021,P04,2025,4,False,Enrolled,60,53
S05022,P04,2021,1,True,Enrolled,60,46
S05022,P04,2022,2,False,Enrolled,60,42
S05022,P04,2023,3,False,Enrolled,60,47
S05022,P04,2024,4,False,Enrolled,60,44
S05023,P06,2025,1,True,Enrolled,60,43
S05024,P11,2024,1,True,Enrolled,50,37
S05024,P11,2025,2,False,Enrolled,60,40
S05025,P06,2021,1,True,Enrolled,50,46
S05026,P08,2023,1,True,Enrolled,50,42
S05026,P08,2024,2,False,Enrolled,60,50
S05026,P08,2025,3,False,Enrolled,60,56
S05027,P05,2022,1,True,Enrolled,60,44
S05027,P05,2023,2,False,Enrolled,50,35
S05028,P10,2025,1,True,Enrolled,60,53
S05029,P03,2023,1,True,Enrolled,60,42
S05030,P07,2024,1,True,Enrolled,60,45
S05031,P07,2022,1,True,Enrolled,60,56
S05031,P07,2023,2,False,Enrolled,60,55
S05031,P07,2024,3,False,Enrolled,60,52
S05031,P07,2025,4,False,Enrolled,60,49
S05032,P05,2025,1,True,Enrolled,50,47
S05033,P08,2025,1,True,Enrolled,50,37
S05034,P01,2025,1,True,Enrolled,50,45
S05035,P11,2023,1,True,Enrolled,60,49
S05036,P05,2025,1,True,Enrolled,60,48
S05037,P10,2022,1,True,Enrolled,60,41
S05037,P10,2023,2,False,Enrolled,50,40
S05038,P04,2021,1,True,Enrolled,50,44
S05038,P04,2022,2,False,Enrolled,50,44
S05038,P04,2023,3,False,Enrolled,60,51
S05039,P03,2023,1,True,Enrolled,60,55
S05039,P03,2024,2,False,Enrolled,60,60
S05039,P03,2025,3,False,Enrolled,60,58
S05040,P05,2022,1,True,Enrolled,60,52
S05041,P10,2022,1,True,Enrolled,50,48
S05041,P10,2023,2,False,Enrolled,50,44
S05041,P10,2024,3,False,Enrolled,60,45
